vars,mse_out,mse_val,gp_nll,mse,recon_term,pen_term,loss,vs,vs_2
[0.7973168  0.20268326],0.030738135799765587,0.006207003723829985,-0.00016066212750350436,0.005827374270931271,-1.650460604181457,-1.4481729277692646e-06,-1.6506227144818881,[0.79727554 0.20272441],0.20272441
[0.79727554 0.20272441],0.03125167638063431,0.006156971212476492,-5.9816084103658795e-05,0.005767103288449818,-1.665528339831758,-1.4936829600933433e-06,-1.6655896495988216,[0.79723233 0.20276763],0.20276763
[0.79723233 0.20276763],0.0319146104156971,0.006333372555673122,-8.469794799263279e-05,0.005940877062951396,-1.6220849203841512,-1.3927588856421724e-06,-1.6221710110910295,[0.7971887  0.20281129],0.20281129
[0.7971887  0.20281129],0.030572209507226944,0.006464358884841204,-0.0002623759404135247,0.006105315903319196,-1.580975174534037,-1.3839562118478767e-06,-1.5812389344306623,[0.79715276 0.20284724],0.20284724
[0.79715276 0.20284724],0.0319632813334465,0.006342747248709202,-7.033673561333369e-05,0.005947970905588726,-1.6203114431671175,-1.4045742893223253e-06,-1.6203831844770202,[0.7971149  0.20288506],0.20288506
[0.7971149  0.20288506],0.03108559548854828,0.006172523833811283,-0.00018276388679320613,0.00579940057297034,-1.6574540123451338,-1.3452809597866373e-06,-1.6576381215128868,[0.7970807  0.20291935],0.20291935
[0.7970807  0.20291935],0.030835162848234177,0.006174389738589525,-0.00024484833314393956,0.005799619613876017,-1.657399267297249,-1.3371796239739411e-06,-1.6576454528100169,[0.7970524  0.20294765],0.20294765
[0.7970524  0.20294765],0.03190164640545845,0.006250529550015926,-0.00010276902078961332,0.0058618349551908,-1.6418454289559619,-1.294924520821281e-06,-1.6419494929012721,[0.79702306 0.20297691],0.20297691
[0.79702306 0.20297691],0.03082401305437088,0.0062649790197610855,-0.00021770538296550512,0.005895745891388101,-1.6333676765228873,-1.3544995237817582e-06,-1.6335867364053767,[0.7969979 0.2030021],0.2030021
[0.7969979 0.2030021],0.03152650594711304,0.006230722647160292,-0.00021921686129644513,0.005851644737551599,-1.6443929790587557,-1.1980867919571928e-06,-1.6446133940068441,[0.79697686 0.2030231 ],0.2030231
[0.79697686 0.2030231 ],0.0314922109246254,0.006203410681337118,-7.267760035271446e-05,0.005812146385983325,-1.6542675645546183,-1.3737403770366726e-06,-1.6543416158953481,[0.7969524  0.20304757],0.20304757
[0.7969524  0.20304757],0.03085065260529518,0.0061784181743860245,-0.00024267150244365135,0.005805490297701639,-1.6559315950695463,-1.1848829322211772e-06,-1.6561754514549223,[0.79693305 0.20306692],0.20306692
[0.79693305 0.20306692],0.03190797567367554,0.006265102885663509,-7.793329617319007e-05,0.005871208409673795,-1.6395020795583481,-1.2715316389679173e-06,-1.6395812843861601,[0.79691046 0.20308948],0.20308948
[0.79691046 0.20308948],0.030796077102422714,0.006377046462148428,-0.00022966680505002537,0.006003780735438957,-1.6063590074399139,-1.2067628503572308e-06,-1.6065898810078143,[0.79689217 0.20310782],0.20310782
[0.79689217 0.20310782],0.03223251923918724,0.006468422710895538,-7.11883088418593e-06,0.006075909343907358,-1.588326843719325,-1.2486009092759744e-06,-1.5883352111511184,[0.7968672  0.20313281],0.20313281
[0.7968672  0.20313281],0.03068462200462818,0.00650913268327713,-0.00027766717054570716,0.006138841547418653,-1.5725937718072867,-1.1550530907998948e-06,-1.5728725940309232,[0.79684895 0.20315105],0.20315105
[0.79684895 0.20315105],0.03211112692952156,0.006407381035387516,1.8467115296516567e-05,0.006016407034821202,-1.603202405612002,-1.2606736980756645e-06,-1.6031851991704036,[0.7968227  0.20317723],0.20317723
[0.7968227  0.20317723],0.030941687524318695,0.006266613490879536,-0.0001473955635447055,0.005886209749201584,-1.6357517321329202,-1.1802193659930534e-06,-1.635900307915831,[0.79679734 0.20320271],0.20320271
[0.79679734 0.20320271],0.03134280443191528,0.006179638672620058,-0.00015043129678815603,0.005792510977945258,-1.65917642311325,-1.2130805918171681e-06,-1.6593280674906299,[0.7967725 0.2032275],0.2032275
[0.7967725 0.2032275],0.03145832195878029,0.006144315470010042,-6.758837844245136e-05,0.005753557239163132,-1.668914858039926,-1.1964022996082983e-06,-1.6689836428206681,[0.7967446  0.20325546],0.20325546
[0.7967446  0.20325546],0.03093770146369934,0.006194216664880514,-0.00012795355481406054,0.005809020154725187,-1.6550491386263675,-1.2430576599270651e-06,-1.6551783352388414,[0.7967164  0.20328364],0.20328364
[0.7967164  0.20328364],0.03181377053260803,0.006286598276346922,-0.00013355169600496689,0.005896188673152055,-1.6332570009912057,-1.1680032316111475e-06,-1.6333917206904425,[0.79668856 0.20331147],0.20331147
[0.79668856 0.20331147],0.030832016840577126,0.006317739374935627,-0.00016746561353405318,0.005939786724029677,-1.622357489774245,-1.2141975872178581e-06,-1.622526169585366,[0.7966624  0.20333764],0.20333764
[0.7966624  0.20333764],0.03175397589802742,0.006297989282757044,-9.15426741509388e-05,0.00590904564004403,-1.6300427575885572,-1.1948722323117205e-06,-1.6301354951349405,[0.7966343 0.2033657],0.2033657
[0.7966343 0.2033657],0.03106730245053768,0.0062669855542480946,-0.00016680949678023657,0.005886122696063143,-1.6357734901088958,-1.2100176351569459e-06,-1.6359415096233112,[0.7966079  0.20339206],0.20339206
[0.7966079  0.20339206],0.031127342954277992,0.006261733826249838,-0.00017726772542422017,0.005886985071874084,-1.6355579104024103,-1.1401747807779956e-06,-1.6357363183026152,[0.7965838  0.20341621],0.20341621
[0.7965838  0.20341621],0.03159848228096962,0.006318686064332724,-7.497398473788053e-05,0.005925282084738457,-1.6259836652532855,-1.2520745770960964e-06,-1.6260598913126005,[0.79655653 0.20344344],0.20344344
[0.79655653 0.20344344],0.03095834143459797,0.006347597576677799,-0.000188186337860922,0.005974921859192134,-1.613573703548901,-1.1288278289443848e-06,-1.613763018714591,[0.7965322 0.2034678],0.2034678
[0.7965322 0.2034678],0.03152092918753624,0.006356151308864355,-0.00014324946096166968,0.00596725741148981,-1.6154898216460578,-1.2143175300059506e-06,-1.6156342854245496,[0.796508   0.20349197],0.20349197
[0.796508   0.20349197],0.031148768961429596,0.006292682606726885,-0.0001375956053379923,0.00591144457289943,-1.6294430098587867,-1.1479939794834946e-06,-1.629581753458104,[0.79648393 0.20351602],0.20351602
[0.79648393 0.20351602],0.031192459166049957,0.006210168357938528,-0.000157003397665297,0.005821034385444216,-1.652045565529225,-1.2171836520734254e-06,-1.6522037861105423,[0.79646075 0.20353928],0.20353928
[0.79646075 0.20353928],0.03133923560380936,0.0061340900138020515,-0.00016084909051035842,0.00575259871079732,-1.6691544827655531,-1.1374188298386297e-06,-1.6693164692748932,[0.79643863 0.20356137],0.20356137
[0.79643863 0.20356137],0.030883505940437317,0.006120939273387194,-0.0001933341263793409,0.005736216290198043,-1.6732500977698626,-1.2016964715591818e-06,-1.6734446335927136,[0.79641885 0.20358111],0.20358111
[0.79641885 0.20358111],0.031680408865213394,0.006161808501929045,-0.00013691679729769626,0.005772454531202643,-1.6641905369408503,-1.1452683414288146e-06,-1.6643285990064896,[0.7963989  0.20360117],0.20360117
[0.7963989  0.20360117],0.030868127942085266,0.0062232897616922855,-0.00021143397316336632,0.005843477745491319,-1.646434734624569,-1.1904895856717737e-06,-1.6466473590873179,[0.7963818 0.2036182],0.2036182
[0.7963818 0.2036182],0.031801849603652954,0.006317938212305307,-0.00017894560005515814,0.005934509798314233,-1.6236767260956788,-1.097787705899819e-06,-1.6238567694834398,[0.7963663  0.20363373],0.20363373
[0.7963663  0.20363373],0.031160535290837288,0.006451162975281477,-0.00014389072506067654,0.006061160515111631,-1.5920140543546157,-1.2496614675677424e-06,-1.592159194741144,[0.79634994 0.20365001],0.20365001
[0.79634994 0.20365001],0.032000988721847534,0.006668410263955593,-0.00019190446861709157,0.006297227985301702,-1.5329971885483915,-1.0527568145714929e-06,-1.5331901457738233,[0.7963359  0.20366406],0.20366406
[0.7963359  0.20366406],0.031489066779613495,0.007029110100120306,-0.00012131686283585925,0.006638406293376154,-1.447702610998144,-1.3157710695723287e-06,-1.4478252436320493,[0.7963197  0.20368025],0.20368025
[0.7963197  0.20368025],0.03218588978052139,0.007351473905146122,-0.00013225241370188692,0.007002529307753004,-1.3566718471333807,-1.0701719649035418e-06,-1.3568051697190475,[0.79630303 0.20369698],0.20369698
[0.79630303 0.20369698],0.03150157257914543,0.007437896449118853,-0.00017588789341971278,0.0070471562052216875,-1.3455151515514923,-1.3105472917589368e-06,-1.3456923499922038,[0.79628706 0.20371293],0.20371293
[0.79628706 0.20371293],0.031392328441143036,0.006977915298193693,-5.892180585457633e-05,0.0066356086427386335,-1.4484020132559907,-1.2292549590645295e-06,-1.4484621643168045,[0.7962666  0.20373341],0.20373341
[0.7962666  0.20373341],0.03175053745508194,0.006633956450968981,-7.523305248469114e-05,0.006236390581483555,-1.5482065206722984,-1.2673702567760768e-06,-1.5482830210950398,[0.796243   0.20375703],0.20375703
[0.796243   0.20375703],0.030496928840875626,0.006786806508898735,-0.0002588617304960887,0.006430903158796857,-1.4995783793026312,-1.4023312449573483e-06,-1.4998386433643722,[0.7962246  0.20377539],0.20377539
[0.7962246  0.20377539],0.03286585211753845,0.007007043808698654,4.5602855000955365e-05,0.006628606333604395,-1.450152591441016,-1.288544257478923e-06,-1.4501082771302727,[0.7961973  0.20380273],0.20380273
[0.7961973  0.20380273],0.030590305104851723,0.007015957031399012,-0.0002700388431549072,0.006651106909795777,-1.4445274504905161,-1.5395295816401914e-06,-1.4447990288632526,[0.7961761  0.20382392],0.20382392
[0.7961761  0.20382392],0.031372830271720886,0.006507726386189461,-0.00026327825617045164,0.00614505003070634,-1.571041666364226,-1.2571043057030484e-06,-1.5713062017247021,[0.7961609  0.20383914],0.20383914
[0.7961609  0.20383914],0.032517604529857635,0.006729031912982464,0.00022456286630282798,0.006315014308709514,-1.5285506164645462,-1.737837469275808e-06,-1.5283277914357125,[0.79612696 0.20387302],0.20387302
[0.79612696 0.20387302],0.030468402430415154,0.006820443086326122,-0.00014856980609086654,0.006467487343279749,-1.4904323457562072,-1.5313139946704143e-06,-1.4905824468762927,[0.79609454 0.20390548],0.20390548
[0.79609454 0.20390548],0.0318232998251915,0.007222495507448912,-0.00032250726750741404,0.006866063279289494,-1.3907883771326333,-1.277091630731704e-06,-1.3911121614917714,[0.79607207 0.20392796],0.20392796
[0.79607207 0.20392796],0.031579580157995224,0.0069069634191691875,0.00020045701724787554,0.0065347990704914165,-1.4736044152939338,-1.8711644942636754e-06,-1.4734058294411803,[0.79603237 0.20396765],0.20396765
[0.79603237 0.20396765],0.03200315684080124,0.007190065458416939,0.000362772261723876,0.006811936918526672,-1.404319958455067,-1.6939161567809836e-06,-1.4039588801094998,[0.7959698  0.20403022],0.20403022
[0.7959698  0.20403022],0.03208627179265022,0.007041603792458773,8.163593399027984e-05,0.006636171527553618,-1.4482612826831585,-1.7948575426690513e-06,-1.4481814416067107,[0.79590005 0.20409992],0.20409992
[0.79590005 0.20409992],0.029839135706424713,0.007218478713184595,-0.000279462158990403,0.006891185947479114,-1.384507700970402,-1.4447760901489342e-06,-1.3847886079054825,[0.7958415  0.20415847],0.20415847
[0.7958415  0.20415847],0.03159339353442192,0.00655955309048295,0.0002334954139466087,0.0061777389368510415,-1.5628694457376633,-1.7057447156859488e-06,-1.5626376560684323,[0.79576826 0.20423172],0.20423172
[0.79576826 0.20423172],0.03159834071993828,0.006585549563169479,0.0004588863036284844,0.006191041008516328,-1.5595439114023266,-1.976695366296424e-06,-1.5590870017940643,[0.7956702  0.20432977],0.20432977
[0.7956702  0.20432977],0.03105008602142334,0.0065129343420267105,0.0004821409626553456,0.006136897331124869,-1.5730798261735162,-1.7557038465464696e-06,-1.5725994409147073,[0.79554874 0.20445131],0.20445131
[0.79554874 0.20445131],0.031902387738227844,0.006646688096225262,0.0003352576556305091,0.0062509997716056,-1.5445542340441352,-1.7224396957588237e-06,-1.5442206988282003,[0.79541373 0.20458631],0.20458631
[0.79541373 0.20458631],0.030548449605703354,0.006732169073075056,8.679761473710339e-05,0.0063671197900172965,-1.5155242320300377,-1.5952581180060464e-06,-1.5154390296734186,[0.7952786  0.20472138],0.20472138
[0.7952786  0.20472138],0.03121301345527172,0.006476482376456261,6.535026477649808e-05,0.006118295727742616,-1.5777302251853267,-1.5990773797048581e-06,-1.5776664739979298,[0.79514456 0.20485547],0.20485547
[0.79514456 0.20485547],0.031216248869895935,0.006401482038199902,0.00017288057521606484,0.006028766453944171,-1.6001125600000203,-1.6387560433173487e-06,-1.5999413181808475,[0.7950061 0.2049939],0.2049939
[0.7950061 0.2049939],0.030998922884464264,0.006526049692183733,0.00014287669910117984,0.006150870425039141,-1.5695865674497174,-1.6257188327315178e-06,-1.5694453164694488,[0.7948653 0.2051347],0.2051347
[0.7948653 0.2051347],0.03192391246557236,0.006527027115225792,0.00024412853720908365,0.006134856557772102,-1.573590048836331,-1.5930995560113817e-06,-1.573347513398678,[0.79471743 0.20528257],0.20528257
[0.79471743 0.20528257],0.030865443870425224,0.0064423661679029465,6.691436768354227e-05,0.006071410071578614,-1.589451656716316,-1.578865272637419e-06,-1.5893863212139052,[0.7945718 0.2054282],0.2054282
[0.7945718 0.2054282],0.03147987648844719,0.006280446890741587,7.25534725158165e-05,0.005899276815532035,-1.6324849715523788,-1.4840011190602097e-06,-1.632413902080982,[0.79442835 0.20557165],0.20557165
[0.79442835 0.20557165],0.03093148209154606,0.0062569258734583855,-1.5383540206433583e-05,0.005884613352514718,-1.6361508403963487,-1.4738374866113975e-06,-1.6361676977740418,[0.79429096 0.20570904],0.20570904
[0.79429096 0.20570904],0.030733570456504822,0.006300885695964098,-4.633343390499552e-05,0.005934912988756164,-1.623575920649374,-1.367649723330369e-06,-1.6236236217330022,[0.7941609  0.20583913],0.20583913
[0.7941609  0.20583913],0.03163139894604683,0.00625536497682333,2.6337171827132504e-05,0.005861856863904269,-1.641839957409832,-1.4310847356095757e-06,-1.6418150513227403,[0.79403377 0.20596617],0.20596617
[0.79403377 0.20596617],0.030852271243929863,0.006214359775185585,-4.6915835506903626e-05,0.005834283409283843,-1.6487333106402904,-1.4210031862332633e-06,-1.6487816474789836,[0.793913   0.20608701],0.20608701
[0.793913   0.20608701],0.03152049332857132,0.006238156463950872,-1.5806240602008376e-05,0.005855721295373027,-1.6433738385016075,-1.33699571793773e-06,-1.6433909817379273,[0.79379666 0.2062034 ],0.2062034
[0.79379666 0.2062034 ],0.031280357390642166,0.006231804843991995,-4.765013485060384e-05,0.005848157915913704,-1.6452646866949299,-1.4229429776011267e-06,-1.645313759772758,[0.7936855  0.20631446],0.20631446
[0.7936855  0.20631446],0.031062092632055283,0.006226606201380491,-6.420609618847568e-05,0.005849340084974867,-1.6449691521961165,-1.303964526646659e-06,-1.6450346622568315,[0.7935805  0.20641956],0.20641956
[0.7935805  0.20641956],0.03131749853491783,0.006201528012752533,-7.489676257440199e-05,0.005815647284364503,-1.6533923420319268,-1.3898039129022735e-06,-1.653468628598414,[0.7934811 0.2065189],0.2065189
[0.7934811 0.2065189],0.031106526032090187,0.00613425625488162,-0.00012117961887270212,0.005758563043104703,-1.667663409520083,-1.3208682145916155e-06,-1.6677859100071704,[0.79338944 0.20661058],0.20661058
[0.79338944 0.20661058],0.031035874038934708,0.006152367684990168,-0.00013608617397646108,0.005763809238064499,-1.6663518676836706,-1.311017508514278e-06,-1.6664892648751557,[0.7933054  0.20669456],0.20669456
[0.7933054  0.20669456],0.03132699057459831,0.006155157461762428,-9.780271405664583e-05,0.005764425317097105,-1.6661978270916316,-1.3511454672121055e-06,-1.6662969809511554,[0.7932263  0.20677362],0.20677362
[0.7932263  0.20677362],0.031127983704209328,0.0061182728968560696,-0.00011460152260648708,0.0057386833685137235,-1.6726333239455746,-1.2922943289215446e-06,-1.67274921776251,[0.7931528  0.20684719],0.20684719
[0.7931528  0.20684719],0.03110063076019287,0.006107590161263943,-9.191722104636331e-05,0.005721959866190398,-1.6768141887550387,-1.3343876125572092e-06,-1.6769074403636977,[0.79308295 0.20691706],0.20691706
[0.79308295 0.20691706],0.03123989887535572,0.006088724825531244,-0.00014769029803574085,0.005711092520216257,-1.6795310244318615,-1.289186444445747e-06,-1.6796800039163418,[0.79301935 0.20698059],0.20698059
[0.79301935 0.20698059],0.030794331803917885,0.006094557698816061,-0.00017957073093081513,0.005716895790541432,-1.678080224448424,-1.2884214046839977e-06,-1.6782610836007597,[0.79296297 0.20703706],0.20703706
[0.79296297 0.20703706],0.03136275336146355,0.006126990541815758,-0.00015969580272212625,0.0057414020021612664,-1.6719536648171396,-1.2659775504549015e-06,-1.672114626597412,[0.7929122  0.20708784],0.20708784
